FECHA,AÑO,MES,ASESOR,CIUDAD,CLASIFICACION,CATEGORIA,PRODUCTO,CANTIDAD,VALOR_U,VENTA_TOTAL
2019-04-01,2019,04,Ana Maria,Medellín,Nacionales,Foliares,Fertiverdor,81.0,37329.3327359307,3023676.0
2019-04-02,2019,04,Camila,Barranquilla,Nacionales,Edáficos,Campofos,65.0,42080.8343258963,2735254.0
2019-04-03,2019,04,Ana Maria,Cartagena,Importados,Especiales,Solugybb,87.0,40460.4781487401,3520062.0
2019-04-03,2019,04,Juliana,Bogotá,Nacionales,Edáficos,Zinc,70.0,39707.3983254523,2779518.0
2019-04-03,2019,04,Ana Maria,Bogotá,Nacionales,Foliares,Desarrollo,27.0,38735.1846191586,1045850.0
2019-04-03,2019,04,Ana Maria,Barranquilla,Nacionales,Edáficos,Campofos,41.0,38401.8542055722,1574476.0
2019-04-03,2019,04,Ana Maria,Medellín,Importados,Fertirrigación,Hierro,61.0,37594.7625097125,2293281.0
2019-04-04,2019,04,Camila,Cali,Nacionales,Coadyuvantes,Fluyex,51.0,33559.0,1711509.0
2019-04-04,2019,04,Ana Maria,Cali,Importados,Bioestimulantes,Zin Stress,42.0,39320.056039294,1651442.0
2019-04-04,2019,04,Ana Maria,Cartagena,Nacionales,Foliares,Desarrollo,73.0,39309.2536647797,2869576.0
2019-04-04,2019,04,Camila,Cartagena,Nacionales,Edáficos,Boro,22.0,38432.7181327561,845520.0
2019-04-05,2019,04,Camila,Cartagena,Importados,Fertirrigación,Manganeso,79.0,43779.8935173715,3458612.0
2019-04-05,2019,04,Juliana,Medellín,Nacionales,Edáficos,Menores,23.0,43586.993972472,1002501.0
2019-04-05,2019,04,Camila,Cartagena,Nacionales,Foliares,Creciplant,41.0,43565.3892234432,1786181.0
2019-04-05,2019,04,Camila,Cali,Importados,Fertirrigación,Frutales,23.0,42207.3764273504,970770.0
2019-04-05,2019,04,Ana Maria,Bogotá,Importados,Especiales,Fruit Cover,31.0,37823.1555708736,1172518.0
2019-04-06,2019,04,Camila,Cali,Nacionales,Coadyuvantes,Trionex,66.0,64755.0,4273830.0
2019-04-06,2019,04,Camila,Barranquilla,Nacionales,Edáficos,Boro,73.0,42394.0,3094762.0
2019-04-06,2019,04,Ana Maria,Bogotá,Nacionales,Foliares,Desarrollo,61.0,41590.0978836719,2536996.0
2019-04-06,2019,04,Camila,Bogotá,Nacionales,Edáficos,Zinc,25.0,41435.7782477522,1035894.0
2019-04-07,2019,04,Juliana,Medellín,Importados,Bioestimulantes,Actiplant,55.0,43318.4778059718,2382516.0
2019-04-07,2019,04,Camila,Barranquilla,Nacionales,Edáficos,Campofos,60.0,40716.6487443667,2442999.0
2019-04-08,2019,04,Camila,Cali,Nacionales,Foliares,Fertiverdor,35.0,63922.0,2237270.0
2019-04-08,2019,04,Ana Maria,Bogotá,Importados,Bioestimulantes,Actiplant,32.0,41545.3451892552,1329451.0
2019-04-08,2019,04,Ana Maria,Cali,Importados,Fertirrigación,Frutales,23.0,38898.7634332334,894672.0
2019-04-09,2019,04,Juliana,Medellín,Nacionales,Foliares,Creciplant,87.0,43207.3676681097,3759041.0
2019-04-10,2019,04,Ana Maria,Barranquilla,Importados,Bioestimulantes,Aminogib,33.0,45039.0,1486287.0
2019-04-10,2019,04,Camila,Bogotá,Nacionales,Coadyuvantes,Trionex,88.0,64755.0,5698440.0
2019-04-10,2019,04,Camila,Medellín,Importados,Fertirrigación,Hierro,76.0,58570.0,4451320.0
2019-04-10,2019,04,Camila,Bogotá,Nacionales,Edáficos,Menores,66.0,43928.0403678544,2899251.0
2019-04-10,2019,04,Ana Maria,Barranquilla,Importados,Fertirrigación,Calcio,72.0,38124.0788609169,2744934.0
2019-04-11,2019,04,Ana Maria,Bogotá,Importados,Bioestimulantes,Cogollando,53.0,54073.0,2865869.0
2019-04-11,2019,04,Juliana,Cartagena,Importados,Bioestimulantes,Cogollando,73.0,42730.519993118,3119328.0
2019-04-12,2019,04,Ana Maria,Medellín,Importados,Fertirrigación,Hierro,63.0,58570.0,3689910.0
2019-04-12,2019,04,Camila,Medellín,Nacionales,Coadyuvantes,Siliconex,72.0,37858.6490871351,2725823.0
2019-04-12,2019,04,Camila,Cali,Importados,Bioestimulantes,Zin Stress,81.0,37806.1804109224,3062301.0
2019-04-12,2019,04,Camila,Cartagena,Importados,Fertirrigación,Humus 15,83.0,37517.6026917527,3113961.0
2019-04-13,2019,04,Camila,Bogotá,Nacionales,Coadyuvantes,Fluyex,42.0,43375.5760712621,1821774.0
2019-04-13,2019,04,Juliana,Cali,Importados,Especiales,Solugybb,20.0,41269.113040959,825382.0
2019-04-13,2019,04,Ana Maria,Barranquilla,Importados,Bioestimulantes,Actiplant,73.0,39770.6693761794,2903259.0
2019-04-14,2019,04,Ana Maria,Cali,Nacionales,Edáficos,Boro,60.0,42394.0,2543640.0
2019-04-14,2019,04,Juliana,Bogotá,Nacionales,Coadyuvantes,Siliconex,34.0,42891.0124144744,1458294.0
2019-04-14,2019,04,Ana Maria,Cartagena,Nacionales,Edáficos,Campofos,71.0,42428.0535067155,3012392.0
2019-04-14,2019,04,Camila,Medellín,Nacionales,Coadyuvantes,Aquafull,54.0,40355.5407963148,2179199.0
2019-04-14,2019,04,Camila,Medellín,Importados,Fertirrigación,Calcio,45.0,37259.8888997669,1676695.0
2019-04-15,2019,04,Ana Maria,Bogotá,Importados,Fertirrigación,Manganeso,32.0,50591.0,1618912.0
2019-04-15,2019,04,Ana Maria,Medellín,Nacionales,Foliares,Triplehoja,28.0,41372.5071970252,1158430.0
2019-04-15,2019,04,Ana Maria,Bogotá,Importados,Fertirrigación,Calcio,76.0,37854.0194980575,2876905.0
2019-04-15,2019,04,Juliana,Barranquilla,Nacionales,Foliares,Molib-K,50.0,37792.2916436896,1889615.0
2019-04-16,2019,04,Ana Maria,Cali,Nacionales,Foliares,Desarrollo,87.0,26057.0,2266959.0
2019-04-16,2019,04,Camila,Medellín,Nacionales,Foliares,Triplehoja,90.0,43829.2758008658,3944635.0
2019-04-16,2019,04,Juliana,Bogotá,Importados,Fertirrigación,Frutales,37.0,42093.1798967699,1557448.0
2019-04-17,2019,04,Camila,Medellín,Nacionales,Foliares,Molib-K,54.0,26979.0,1456866.0
2019-04-17,2019,04,Ana Maria,Medellín,Nacionales,Coadyuvantes,Siliconex,60.0,42103.9822712843,2526239.0
2019-04-17,2019,04,Ana Maria,Barranquilla,Importados,Bioestimulantes,Actiplant,81.0,38229.0162133422,3096550.0
2019-04-18,2019,04,Ana Maria,Bogotá,Nacionales,Coadyuvantes,Aquafull,50.0,40907.0,2045350.0
2019-04-18,2019,04,Ana Maria,Barranquilla,Importados,Bioestimulantes,Actiplant,35.0,34199.0,1196965.0
2019-04-18,2019,04,Ana Maria,Medellín,Nacionales,Foliares,Fertiverdor,38.0,63922.0,2429036.0
2019-04-18,2019,04,Juliana,Medellín,Nacionales,Coadyuvantes,Fluyex,51.0,38670.3703720724,1972189.0
2019-04-18,2019,04,Juliana,Bogotá,Importados,Bioestimulantes,Aminogib,42.0,38028.4006866467,1597193.0
2019-04-19,2019,04,Camila,Medellín,Nacionales,Foliares,Molib-K,58.0,42713.5448331668,2477386.0
2019-04-20,2019,04,Juliana,Medellín,Importados,Fertirrigación,Manganeso,53.0,41482.0741385281,2198550.0
2019-04-20,2019,04,Juliana,Barranquilla,Nacionales,Edáficos,Campofos,57.0,40363.2567781108,2300706.0
2019-04-20,2019,04,Ana Maria,Barranquilla,Nacionales,Foliares,Creciplant,27.0,37889.513014319,1023017.0
2019-04-20,2019,04,Camila,Medellín,Nacionales,Foliares,Triplehoja,47.0,37613.2808660229,1767824.0
2019-04-20,2019,04,Juliana,Medellín,Nacionales,Edáficos,Menores,38.0,37414.2085356865,1421740.0
2019-04-20,2019,04,Juliana,Cartagena,Nacionales,Foliares,Triplehoja,81.0,37222.8521871462,3015051.0
2019-04-21,2019,04,Ana Maria,Cali,Nacionales,Coadyuvantes,Fluyex,79.0,33559.0,2651161.0
2019-04-21,2019,04,Juliana,Bogotá,Nacionales,Foliares,Rendimiento,64.0,43924.953975136,2811197.0
2019-04-21,2019,04,Ana Maria,Bogotá,Nacionales,Foliares,Creciplant,71.0,42557.682000888,3021595.0
2019-04-21,2019,04,Ana Maria,Barranquilla,Importados,Bioestimulantes,Actiplant,39.0,40087.0246298146,1563394.0
2019-04-21,2019,04,Juliana,Medellín,Importados,Fertirrigación,Manganeso,62.0,36941.9904497724,2290403.0
2019-04-22,2019,04,Juliana,Medellín,Nacionales,Edáficos,Boro,83.0,43563.846027084,3615799.0
2019-04-22,2019,04,Juliana,Cali,Nacionales,Edáficos,Zinc,70.0,42133.303002109,2949331.0
2019-04-22,2019,04,Ana Maria,Cali,Nacionales,Edáficos,Menores,59.0,37153.4083509823,2192051.0
2019-04-23,2019,04,Juliana,Cali,Nacionales,Coadyuvantes,Siliconex,82.0,54732.0,4488024.0
2019-04-23,2019,04,Ana Maria,Medellín,Importados,Bioestimulantes,Zin Stress,64.0,42285.0,2706240.0
2019-04-23,2019,04,Juliana,Barranquilla,Nacionales,Edáficos,Menores,68.0,37784.5756618937,2569351.0
2019-04-24,2019,04,Camila,Medellín,Importados,Fertirrigación,Humus 15,67.0,31841.0,2133347.0
2019-04-24,2019,04,Camila,Cali,Nacionales,Foliares,Fertiverdor,34.0,43048.4184431124,1463646.0
2019-04-24,2019,04,Ana Maria,Barranquilla,Importados,Fertirrigación,Manganeso,38.0,40796.8949550449,1550282.0
2019-04-24,2019,04,Ana Maria,Bogotá,Importados,Fertirrigación,Hierro,61.0,38020.6847048507,2319262.0
2019-04-25,2019,04,Camila,Bogotá,Importados,Bioestimulantes,Cogollando,53.0,54073.0,2865869.0
2019-04-25,2019,04,Juliana,Medellín,Nacionales,Foliares,Molib-K,80.0,26979.0,2158320.0
2019-04-25,2019,04,Ana Maria,Medellín,Nacionales,Foliares,Triplehoja,63.0,63955.0,4029165.0
2019-04-25,2019,04,Juliana,Medellín,Importados,Bioestimulantes,Aminogib,54.0,42585.4595353535,2299615.0
2019-04-25,2019,04,Juliana,Medellín,Importados,Bioestimulantes,Actiplant,48.0,41236.7059174159,1979362.0
2019-04-25,2019,04,Ana Maria,Bogotá,Nacionales,Coadyuvantes,Aquafull,36.0,37134.889994672,1336856.0
2019-04-26,2019,04,Ana Maria,Barranquilla,Importados,Fertirrigación,Hierro,90.0,42980.5178033078,3868247.0
2019-04-26,2019,04,Ana Maria,Cartagena,Nacionales,Coadyuvantes,Trionex,38.0,42266.0178889999,1606109.0
2019-04-26,2019,04,Juliana,Barranquilla,Nacionales,Coadyuvantes,Siliconex,27.0,42099.3526822067,1136683.0
2019-04-26,2019,04,Camila,Cartagena,Importados,Fertirrigación,Manganeso,58.0,41303.0633608613,2395578.0
2019-04-26,2019,04,Juliana,Bogotá,Importados,Fertirrigación,Manganeso,56.0,40999.0536780997,2295947.0
2019-04-26,2019,04,Camila,Cali,Nacionales,Edáficos,Zinc,39.0,39517.5851732712,1541186.0
2019-04-27,2019,04,Juliana,Medellín,Nacionales,Foliares,Triplehoja,26.0,63955.0,1662830.0
2019-04-27,2019,04,Ana Maria,Cali,Importados,Especiales,Solugybb,61.0,42837.0005419025,2613057.0
2019-04-27,2019,04,Ana Maria,Medellín,Nacionales,Coadyuvantes,Trionex,33.0,40181.1596077256,1325978.0
2019-04-27,2019,04,Juliana,Bogotá,Nacionales,Edáficos,Boro,65.0,38710.4934774115,2516182.0
2019-04-27,2019,04,Ana Maria,Cartagena,Nacionales,Edáficos,Zinc,34.0,38215.1274461094,1299314.0
2019-04-27,2019,04,Ana Maria,Bogotá,Nacionales,Foliares,Creciplant,57.0,37928.0929232989,2161901.0
2019-04-27,2019,04,Juliana,Bogotá,Nacionales,Edáficos,Boro,61.0,37722.8478075258,2301094.0
2019-04-28,2019,04,Juliana,Cartagena,Importados,Fertirrigación,Manganeso,50.0,50591.0,2529550.0
2019-04-28,2019,04,Ana Maria,Medellín,Importados,Especiales,Fruit Cover,85.0,41375.5935897436,3516925.0
2019-04-28,2019,04,Ana Maria,Cartagena,Importados,Fertirrigación,Humus 15,65.0,39664.1888273948,2578172.0
2019-04-30,2019,04,Camila,Medellín,Nacionales,Foliares,Creciplant,44.0,29285.0,1288540.0
2019-04-30,2019,04,Camila,Cartagena,Nacionales,Coadyuvantes,Aquafull,47.0,43352.4281258741,2037564.0
2019-04-30,2019,04,Camila,Medellín,Importados,Especiales,Solugybb,56.0,40483.6260941281,2267083.0
2019-04-30,2019,04,Juliana,Bogotá,Nacionales,Coadyuvantes,Siliconex,32.0,38454.3228817849,1230538.0
2019-05-01,2019,05,Juliana,Bogotá,Nacionales,Foliares,Molib-K,31.0,41932.6874754135,1299913.0
2019-05-01,2019,05,Ana Maria,Cali,Nacionales,Edáficos,Zinc,23.0,41735.1583414363,959909.0
2019-05-01,2019,05,Juliana,Cartagena,Importados,Bioestimulantes,Cogollando,51.0,41340.1000734821,2108345.0
2019-05-01,2019,05,Juliana,Medellín,Nacionales,Coadyuvantes,Trionex,57.0,37492.9115500055,2137096.0
2019-05-02,2019,05,Ana Maria,Barranquilla,Importados,Bioestimulantes,Actiplant,24.0,34199.0,820776.0
2019-05-02,2019,05,Ana Maria,Barranquilla,Nacionales,Foliares,Creciplant,30.0,40975.9057327117,1229277.0
2019-05-02,2019,05,Juliana,Bogotá,Importados,Fertirrigación,Frutales,63.0,40448.1325778666,2548232.0
2019-05-02,2019,05,Camila,Cartagena,Importados,Bioestimulantes,Actiplant,89.0,38043.8326502386,3385901.0
2019-05-02,2019,05,Ana Maria,Barranquilla,Nacionales,Foliares,Desarrollo,23.0,37951.2408686869,872879.0
2019-05-03,2019,05,Camila,Cartagena,Nacionales,Foliares,Rendimiento,39.0,43836.9917826618,1709643.0
2019-05-03,2019,05,Juliana,Cali,Importados,Fertirrigación,Calcio,23.0,43150.2694028194,992456.0
2019-05-03,2019,05,Ana Maria,Bogotá,Nacionales,Foliares,Triplehoja,56.0,40262.949014763,2254725.0
2019-05-04,2019,05,Juliana,Barranquilla,Importados,Especiales,Fruit Cover,70.0,54092.0,3786440.0
2019-05-04,2019,05,Ana Maria,Barranquilla,Importados,Fertirrigación,Manganeso,67.0,43883.2876734377,2940180.0
2019-05-04,2019,05,Juliana,Medellín,Importados,Fertirrigación,Hierro,75.0,39678.0775946276,2975856.0
2019-05-05,2019,05,Juliana,Bogotá,Nacionales,Coadyuvantes,Siliconex,79.0,54732.0,4323828.0
2019-05-05,2019,05,Juliana,Bogotá,Importados,Especiales,Fruit Cover,61.0,54092.0,3299612.0
2019-05-05,2019,05,Camila,Cali,Nacionales,Edáficos,Menores,31.0,40662.6368717949,1260542.0
2019-05-05,2019,05,Camila,Medellín,Importados,Fertirrigación,Hierro,37.0,36940.4472534132,1366797.0
2019-05-06,2019,05,Camila,Bogotá,Nacionales,Coadyuvantes,Trionex,30.0,42082.3775222555,1262471.0
2019-05-06,2019,05,Camila,Bogotá,Nacionales,Foliares,Rendimiento,78.0,40480.5397014097,3157482.0
2019-05-07,2019,05,Ana Maria,Barranquilla,Nacionales,Edáficos,Zinc,68.0,43412.6127838828,2952058.0
2019-05-07,2019,05,Camila,Medellín,Importados,Bioestimulantes,Zin Stress,56.0,40375.6023489843,2261034.0
2019-05-07,2019,05,Juliana,Medellín,Importados,Especiales,Solugybb,65.0,38039.203061161,2472548.0
2019-05-08,2019,05,Camila,Cartagena,Nacionales,Foliares,Rendimiento,51.0,52151.0,2659701.0
2019-05-08,2019,05,Camila,Medellín,Nacionales,Foliares,Triplehoja,65.0,37619.4536514596,2445264.0
2019-05-09,2019,05,Camila,Barranquilla,Nacionales,Coadyuvantes,Siliconex,83.0,54732.0,4542756.0
2019-05-09,2019,05,Camila,Cali,Importados,Fertirrigación,Calcio,23.0,37275.0,857325.0
2019-05-09,2019,05,Camila,Medellín,Nacionales,Coadyuvantes,Aquafull,73.0,43650.265023199,3186469.0
2019-05-09,2019,05,Juliana,Cartagena,Importados,Bioestimulantes,Zin Stress,50.0,43131.751046509,2156588.0
2019-05-09,2019,05,Ana Maria,Cartagena,Importados,Fertirrigación,Manganeso,67.0,42651.816978799,2857672.0
2019-05-09,2019,05,Ana Maria,Medellín,Importados,Fertirrigación,Calcio,73.0,41190.41002664,3006900.0
2019-05-10,2019,05,Camila,Barranquilla,Importados,Bioestimulantes,Actiplant,80.0,39710.4847181707,3176839.0
2019-05-11,2019,05,Camila,Medellín,Nacionales,Edáficos,Campofos,44.0,38139.5108245088,1678138.0
2019-05-13,2019,05,Juliana,Barranquilla,Nacionales,Edáficos,Boro,87.0,40820.0429004329,3551344.0
2019-05-13,2019,05,Juliana,Cartagena,Importados,Especiales,Fruit Cover,81.0,40804.6109368409,3305173.0
2019-05-13,2019,05,Camila,Bogotá,Nacionales,Foliares,Molib-K,50.0,40366.3431708292,2018317.0
2019-05-13,2019,05,Camila,Barranquilla,Importados,Fertirrigación,Hierro,57.0,39279.9329339549,2238956.0
2019-05-14,2019,05,Camila,Bogotá,Nacionales,Edáficos,Boro,51.0,42394.0,2162094.0
2019-05-14,2019,05,Camila,Barranquilla,Nacionales,Coadyuvantes,Trionex,27.0,43276.8115042735,1168474.0
2019-05-14,2019,05,Camila,Cartagena,Importados,Fertirrigación,Humus 15,33.0,40341.652029082,1331275.0
2019-05-15,2019,05,Ana Maria,Barranquilla,Nacionales,Edáficos,Zinc,46.0,30773.0,1415558.0
2019-05-15,2019,05,Camila,Medellín,Importados,Fertirrigación,Frutales,62.0,46085.0,2857270.0
2019-05-15,2019,05,Camila,Bogotá,Nacionales,Coadyuvantes,Trionex,61.0,41914.1691191031,2556764.0
2019-05-15,2019,05,Juliana,Bogotá,Nacionales,Edáficos,Campofos,65.0,39441.9685516705,2563728.0
2019-05-16,2019,05,Ana Maria,Medellín,Importados,Bioestimulantes,Aminogib,49.0,45039.0,2206911.0
2019-05-16,2019,05,Juliana,Cartagena,Nacionales,Coadyuvantes,Siliconex,57.0,54732.0,3119724.0
2019-05-16,2019,05,Juliana,Medellín,Nacionales,Coadyuvantes,Siliconex,77.0,54732.0,4214364.0
2019-05-16,2019,05,Juliana,Cali,Importados,Fertirrigación,Manganeso,30.0,42826.1981673882,1284786.0
2019-05-16,2019,05,Camila,Bogotá,Importados,Bioestimulantes,Cogollando,65.0,41843.1820865801,2719807.0
2019-05-16,2019,05,Ana Maria,Cartagena,Nacionales,Edáficos,Boro,55.0,38474.3844344544,2116091.0
2019-05-17,2019,05,Juliana,Barranquilla,Nacionales,Edáficos,Zinc,48.0,30773.0,1477104.0
2019-05-17,2019,05,Juliana,Barranquilla,Nacionales,Foliares,Molib-K,88.0,43374.0328749029,3816915.0
2019-05-17,2019,05,Camila,Cali,Importados,Fertirrigación,Manganeso,57.0,43009.8385341325,2451561.0
2019-05-17,2019,05,Camila,Barranquilla,Nacionales,Coadyuvantes,Siliconex,75.0,40915.7210747031,3068679.0
2019-05-17,2019,05,Camila,Cali,Nacionales,Edáficos,Campofos,59.0,40033.0127572428,2361948.0
2019-05-17,2019,05,Camila,Cartagena,Nacionales,Edáficos,Boro,89.0,39130.2428871129,3482592.0
2019-05-18,2019,05,Ana Maria,Cali,Nacionales,Coadyuvantes,Fluyex,42.0,33559.0,1409478.0
2019-05-18,2019,05,Ana Maria,Bogotá,Importados,Especiales,Fruit Cover,90.0,43343.1689477189,3900885.0
2019-05-18,2019,05,Camila,Medellín,Importados,Especiales,Fruit Cover,83.0,42150.2781620602,3498473.0
2019-05-18,2019,05,Camila,Cartagena,Importados,Fertirrigación,Manganeso,73.0,40957.3873764014,2989889.0
2019-05-18,2019,05,Camila,Barranquilla,Nacionales,Foliares,Triplehoja,77.0,39880.2363176823,3070778.0
2019-05-18,2019,05,Camila,Cali,Nacionales,Edáficos,Menores,43.0,39154.93402886,1683662.0
2019-05-19,2019,05,Camila,Bogotá,Importados,Bioestimulantes,Cogollando,38.0,42299.9682089022,1607399.0
2019-05-20,2019,05,Juliana,Medellín,Importados,Fertirrigación,Humus 15,41.0,42230.5243727384,1731451.0
2019-05-20,2019,05,Ana Maria,Medellín,Importados,Bioestimulantes,Actiplant,74.0,39019.1327492507,2887416.0
2019-05-21,2019,05,Ana Maria,Cartagena,Nacionales,Edáficos,Campofos,22.0,40877.0,899294.0
2019-05-21,2019,05,Camila,Cali,Importados,Especiales,Fruit Cover,27.0,54092.0,1460484.0
2019-05-21,2019,05,Camila,Barranquilla,Importados,Bioestimulantes,Cogollando,56.0,41255.2242737263,2310293.0
2019-05-21,2019,05,Ana Maria,Cali,Importados,Especiales,Fruit Cover,49.0,40861.7092021312,2002224.0
2019-05-21,2019,05,Ana Maria,Bogotá,Importados,Fertirrigación,Calcio,54.0,39991.3464555445,2159533.0
2019-05-21,2019,05,Camila,Barranquilla,Importados,Fertirrigación,Humus 15,33.0,39074.6878181818,1289465.0
2019-05-21,2019,05,Ana Maria,Medellín,Nacionales,Foliares,Fertiverdor,80.0,38877.1586842047,3110173.0
2019-05-22,2019,05,Ana Maria,Cartagena,Nacionales,Foliares,Creciplant,23.0,29285.0,673555.0
2019-05-22,2019,05,Juliana,Bogotá,Nacionales,Foliares,Rendimiento,35.0,42381.7576159396,1483362.0
2019-05-22,2019,05,Camila,Bogotá,Importados,Bioestimulantes,Cogollando,90.0,40849.3636312576,3676443.0
2019-05-22,2019,05,Ana Maria,Cartagena,Nacionales,Foliares,Rendimiento,21.0,39429.622980797,828022.0
2019-05-23,2019,05,Ana Maria,Barranquilla,Importados,Fertirrigación,Hierro,83.0,58570.0,4861310.0
2019-05-23,2019,05,Ana Maria,Barranquilla,Nacionales,Coadyuvantes,Siliconex,67.0,43631.7466668887,2923327.0
2019-05-23,2019,05,Camila,Bogotá,Importados,Bioestimulantes,Aminogib,65.0,40682.6984244644,2644375.0
2019-05-24,2019,05,Ana Maria,Cali,Importados,Fertirrigación,Frutales,37.0,38156.48598446,1411790.0
2019-05-25,2019,05,Juliana,Bogotá,Nacionales,Coadyuvantes,Fluyex,89.0,33559.0,2986751.0
2019-05-25,2019,05,Camila,Barranquilla,Nacionales,Foliares,Fertiverdor,88.0,43144.0966173826,3796681.0
2019-05-25,2019,05,Juliana,Bogotá,Nacionales,Coadyuvantes,Siliconex,39.0,43083.911959374,1680273.0
2019-05-25,2019,05,Juliana,Cali,Importados,Especiales,Fruit Cover,27.0,41532.9996183816,1121391.0
2019-05-25,2019,05,Ana Maria,Medellín,Importados,Bioestimulantes,Zin Stress,45.0,40792.2653659674,1835652.0
2019-05-25,2019,05,Ana Maria,Barranquilla,Nacionales,Foliares,Fertiverdor,63.0,38415.742972805,2420192.0
2019-05-26,2019,05,Ana Maria,Cartagena,Nacionales,Coadyuvantes,Siliconex,72.0,54732.0,3940704.0
2019-05-26,2019,05,Camila,Cali,Importados,Fertirrigación,Manganeso,76.0,42735.1495821956,3247871.0
2019-05-26,2019,05,Ana Maria,Barranquilla,Importados,Fertirrigación,Frutales,42.0,39108.6381380841,1642563.0
2019-05-26,2019,05,Camila,Cartagena,Nacionales,Foliares,Desarrollo,34.0,38053.0918283938,1293805.0
2019-05-27,2019,05,Camila,Barranquilla,Nacionales,Edáficos,Campofos,47.0,42202.7468382728,1983529.0
2019-05-27,2019,05,Camila,Cali,Nacionales,Edáficos,Zinc,82.0,40019.12399001,3281568.0
2019-05-27,2019,05,Camila,Cartagena,Nacionales,Edáficos,Campofos,32.0,37432.7268919969,1197847.0
2019-05-28,2019,05,Juliana,Cali,Nacionales,Edáficos,Zinc,49.0,43151.8125991786,2114439.0
2019-05-28,2019,05,Ana Maria,Medellín,Nacionales,Coadyuvantes,Aquafull,60.0,41077.7566924187,2464665.0
2019-05-28,2019,05,Ana Maria,Cartagena,Importados,Fertirrigación,Frutales,25.0,38738.271011877,968457.0
2019-05-29,2019,05,Camila,Medellín,Nacionales,Foliares,Triplehoja,43.0,63955.0,2750065.0
2019-05-29,2019,05,Camila,Bogotá,Nacionales,Foliares,Desarrollo,32.0,37727.4773966034,1207279.0
2019-05-30,2019,05,Ana Maria,Cartagena,Nacionales,Edáficos,Boro,21.0,42394.0,890274.0
2019-05-30,2019,05,Ana Maria,Cartagena,Importados,Bioestimulantes,Cogollando,20.0,37937.3521014541,758747.0
2019-05-30,2019,05,Juliana,Cali,Nacionales,Coadyuvantes,Trionex,22.0,37824.6987672328,832143.0
2019-05-31,2019,05,Camila,Barranquilla,Nacionales,Foliares,Creciplant,57.0,29285.0,1669245.0
2019-05-31,2019,05,Juliana,Medellín,Importados,Bioestimulantes,Zin Stress,72.0,42600.8914989455,3067264.0
2019-05-31,2019,05,Ana Maria,Barranquilla,Nacionales,Coadyuvantes,Trionex,46.0,37137.9763873904,1708347.0
2019-06-01,2019,06,Ana Maria,Bogotá,Importados,Bioestimulantes,Aminogib,39.0,43182.6765263625,1684124.0
2019-06-01,2019,06,Ana Maria,Bogotá,Nacionales,Foliares,Fertiverdor,54.0,42744.4087603508,2308198.0
2019-06-01,2019,06,Camila,Cartagena,Importados,Fertirrigación,Frutales,61.0,37550.0098152958,2290551.0
2019-06-02,2019,06,Camila,Medellín,Nacionales,Edáficos,Zinc,71.0,30773.0,2184883.0
2019-06-02,2019,06,Camila,Bogotá,Nacionales,Edáficos,Boro,26.0,42136.3893948274,1095546.0
2019-06-02,2019,06,Camila,Barranquilla,Importados,Bioestimulantes,Aminogib,30.0,40889.4867365967,1226685.0
2019-06-02,2019,06,Juliana,Bogotá,Nacionales,Edáficos,Boro,21.0,40809.2405259185,856994.0
2019-06-02,2019,06,Camila,Barranquilla,Importados,Bioestimulantes,Actiplant,52.0,37185.8154745255,1933662.0
2019-06-03,2019,06,Camila,Cali,Importados,Bioestimulantes,Actiplant,37.0,34199.0,1265363.0
2019-06-03,2019,06,Juliana,Medellín,Nacionales,Foliares,Creciplant,60.0,29285.0,1757100.0
2019-06-03,2019,06,Ana Maria,Bogotá,Nacionales,Foliares,Molib-K,25.0,26979.0,674475.0
2019-06-03,2019,06,Camila,Bogotá,Importados,Bioestimulantes,Cogollando,29.0,43386.3784457764,1258205.0
2019-06-04,2019,06,Juliana,Cartagena,Importados,Especiales,Solugybb,73.0,39509.8691914752,2884220.0
2019-06-04,2019,06,Camila,Bogotá,Importados,Especiales,Solugybb,58.0,38062.351006549,2207616.0
2019-06-05,2019,06,Juliana,Barranquilla,Nacionales,Edáficos,Zinc,23.0,43940.3859387279,1010629.0
2019-06-05,2019,06,Camila,Cali,Importados,Fertirrigación,Calcio,58.0,40625.6001591742,2356285.0
2019-06-06,2019,06,Ana Maria,Barranquilla,Importados,Especiales,Solugybb,57.0,42672.0,2432304.0
2019-06-06,2019,06,Ana Maria,Barranquilla,Nacionales,Foliares,Creciplant,43.0,42191.9444637585,1814254.0
2019-06-06,2019,06,Camila,Cali,Nacionales,Coadyuvantes,Trionex,73.0,41955.8354208014,3062776.0
2019-06-06,2019,06,Juliana,Barranquilla,Importados,Bioestimulantes,Zin Stress,45.0,41296.8905754246,1858360.0
2019-06-06,2019,06,Camila,Cartagena,Nacionales,Edáficos,Campofos,31.0,38975.9232511932,1208254.0
2019-06-06,2019,06,Ana Maria,Barranquilla,Importados,Fertirrigación,Calcio,89.0,37877.1674434454,3371068.0
2019-06-07,2019,06,Ana Maria,Medellín,Importados,Bioestimulantes,Cogollando,34.0,42815.3957928738,1455723.0
2019-06-07,2019,06,Camila,Cartagena,Nacionales,Edáficos,Boro,39.0,40249.0602475302,1569713.0
2019-06-07,2019,06,Juliana,Barranquilla,Importados,Bioestimulantes,Zin Stress,42.0,40040.7287390387,1681711.0
2019-06-07,2019,06,Camila,Medellín,Importados,Fertirrigación,Humus 15,43.0,39088.5765854146,1680809.0
