FECHA,ASESOR,CIUDAD,CLASIFICACION,CATEGORIA,PRODUCTO,VALOR_U,CANTIDAD
2019-04-11,Ana Maria,Bogotá,Importados,Bioestimulantes,Cogollando,54073.0,53.0
2019-04-11,Juliana,Cartagena,Importados,Bioestimulantes,Cogollando,42730.519993118,73.0
2019-04-12,Ana Maria,Medellín,Importados,Fertirrigación,Hierro,58570.0,63.0
2019-04-12,Camila,Medellín,Nacionales,Coadyuvantes,Siliconex,37858.6490871351,72.0
2019-04-12,Camila,Cali,Importados,Bioestimulantes,Zin Stress,37806.1804109224,81.0
2019-04-12,Camila,Cartagena,Importados,Fertirrigación,Humus 15,37517.6026917527,83.0
2019-04-13,Camila,Bogotá,Nacionales,Coadyuvantes,Fluyex,43375.5760712621,42.0
2019-04-13,Juliana,Cali,Importados,Especiales,Solugybb,41269.113040959,20.0
2019-04-13,Ana Maria,Barranquilla,Importados,Bioestimulantes,Actiplant,39770.6693761794,73.0
2019-04-14,Ana Maria,Cali,Nacionales,Edáficos,Boro,42394.0,60.0
2019-04-14,Juliana,Bogotá,Nacionales,Coadyuvantes,Siliconex,42891.0124144744,34.0
2019-04-14,Ana Maria,Cartagena,Nacionales,Edáficos,Campofos,42428.0535067155,71.0
2019-04-14,Camila,Medellín,Nacionales,Coadyuvantes,Aquafull,40355.5407963148,54.0
2019-04-14,Camila,Medellín,Importados,Fertirrigación,Calcio,37259.8888997669,45.0
2019-04-15,Ana Maria,Bogotá,Importados,Fertirrigación,Manganeso,50591.0,32.0
2019-04-15,Ana Maria,Medellín,Nacionales,Foliares,Triplehoja,41372.5071970252,28.0
2019-04-15,Ana Maria,Bogotá,Importados,Fertirrigación,Calcio,37854.0194980575,76.0
2019-04-15,Juliana,Barranquilla,Nacionales,Foliares,Molib-K,37792.2916436896,50.0
2019-04-16,Ana Maria,Cali,Nacionales,Foliares,Desarrollo,26057.0,87.0
2019-04-16,Camila,Medellín,Nacionales,Foliares,Triplehoja,43829.2758008658,90.0
2019-04-16,Juliana,Bogotá,Importados,Fertirrigación,Frutales,42093.1798967699,37.0
2019-04-17,Camila,Medellín,Nacionales,Foliares,Molib-K,26979.0,54.0
2019-04-17,Ana Maria,Medellín,Nacionales,Coadyuvantes,Siliconex,42103.9822712843,60.0
2019-04-17,Ana Maria,Barranquilla,Importados,Bioestimulantes,Actiplant,38229.0162133422,81.0
2019-04-18,Ana Maria,Bogotá,Nacionales,Coadyuvantes,Aquafull,40907.0,50.0
2019-04-18,Ana Maria,Barranquilla,Importados,Bioestimulantes,Actiplant,34199.0,35.0
2019-04-18,Ana Maria,Medellín,Nacionales,Foliares,Fertiverdor,63922.0,38.0
2019-04-18,Juliana,Medellín,Nacionales,Coadyuvantes,Fluyex,38670.3703720724,51.0
2019-04-18,Juliana,Bogotá,Importados,Bioestimulantes,Aminogib,38028.4006866467,42.0
2019-04-19,Camila,Medellín,Nacionales,Foliares,Molib-K,42713.5448331668,58.0
2019-04-20,Juliana,Medellín,Importados,Fertirrigación,Manganeso,41482.0741385281,53.0
2019-04-20,Juliana,Barranquilla,Nacionales,Edáficos,Campofos,40363.2567781108,57.0
2019-04-20,Ana Maria,Barranquilla,Nacionales,Foliares,Creciplant,37889.513014319,27.0
2019-04-20,Camila,Medellín,Nacionales,Foliares,Triplehoja,37613.2808660229,47.0
2019-04-20,Juliana,Medellín,Nacionales,Edáficos,Menores,37414.2085356865,38.0
2019-04-20,Juliana,Cartagena,Nacionales,Foliares,Triplehoja,37222.8521871462,81.0
2019-04-21,Ana Maria,Cali,Nacionales,Coadyuvantes,Fluyex,33559.0,79.0
2019-04-21,Juliana,Bogotá,Nacionales,Foliares,Rendimiento,43924.953975136,64.0
2019-04-21,Ana Maria,Bogotá,Nacionales,Foliares,Creciplant,42557.682000888,71.0
2019-04-21,Ana Maria,Barranquilla,Importados,Bioestimulantes,Actiplant,40087.0246298146,39.0
2019-04-21,Juliana,Medellín,Importados,Fertirrigación,Manganeso,36941.9904497724,62.0
2019-04-22,Juliana,Medellín,Nacionales,Edáficos,Boro,43563.846027084,83.0
2019-04-22,Juliana,Cali,Nacionales,Edáficos,Zinc,42133.303002109,70.0
2019-04-22,Ana Maria,Cali,Nacionales,Edáficos,Menores,37153.4083509823,59.0
2019-04-23,Juliana,Cali,Nacionales,Coadyuvantes,Siliconex,54732.0,82.0
2019-04-23,Ana Maria,Medellín,Importados,Bioestimulantes,Zin Stress,42285.0,64.0
2019-04-23,Juliana,Barranquilla,Nacionales,Edáficos,Menores,37784.5756618937,68.0
2019-04-24,Camila,Medellín,Importados,Fertirrigación,Humus 15,31841.0,67.0
2019-04-24,Camila,Cali,Nacionales,Foliares,Fertiverdor,43048.4184431124,34.0
2019-04-24,Ana Maria,Barranquilla,Importados,Fertirrigación,Manganeso,40796.8949550449,38.0
2019-04-24,Ana Maria,Bogotá,Importados,Fertirrigación,Hierro,38020.6847048507,61.0
2019-04-25,Camila,Bogotá,Importados,Bioestimulantes,Cogollando,54073.0,53.0
2019-04-25,Juliana,Medellín,Nacionales,Foliares,Molib-K,26979.0,80.0
2019-04-25,Ana Maria,Medellín,Nacionales,Foliares,Triplehoja,63955.0,63.0
2019-04-25,Juliana,Medellín,Importados,Bioestimulantes,Aminogib,42585.4595353535,54.0
2019-04-25,Juliana,Medellín,Importados,Bioestimulantes,Actiplant,41236.7059174159,48.0
2019-04-25,Ana Maria,Bogotá,Nacionales,Coadyuvantes,Aquafull,37134.889994672,36.0
2019-04-26,Ana Maria,Barranquilla,Importados,Fertirrigación,Hierro,42980.5178033078,90.0
2019-04-26,Ana Maria,Cartagena,Nacionales,Coadyuvantes,Trionex,42266.0178889999,38.0
2019-04-26,Juliana,Barranquilla,Nacionales,Coadyuvantes,Siliconex,42099.3526822067,27.0
2019-04-26,Camila,Cartagena,Importados,Fertirrigación,Manganeso,41303.0633608613,58.0
2019-04-26,Juliana,Bogotá,Importados,Fertirrigación,Manganeso,40999.0536780997,56.0
2019-04-26,Camila,Cali,Nacionales,Edáficos,Zinc,39517.5851732712,39.0
2019-04-27,Juliana,Medellín,Nacionales,Foliares,Triplehoja,63955.0,26.0
2019-04-27,Ana Maria,Cali,Importados,Especiales,Solugybb,42837.0005419025,61.0
2019-04-27,Ana Maria,Medellín,Nacionales,Coadyuvantes,Trionex,40181.1596077256,33.0
2019-04-27,Juliana,Bogotá,Nacionales,Edáficos,Boro,38710.4934774115,65.0
2019-04-27,Ana Maria,Cartagena,Nacionales,Edáficos,Zinc,38215.1274461094,34.0
2019-04-27,Ana Maria,Bogotá,Nacionales,Foliares,Creciplant,37928.0929232989,57.0
2019-04-27,Juliana,Bogotá,Nacionales,Edáficos,Boro,37722.8478075258,61.0
2019-04-28,Juliana,Cartagena,Importados,Fertirrigación,Manganeso,50591.0,50.0
2019-04-28,Ana Maria,Medellín,Importados,Especiales,Fruit Cover,41375.5935897436,85.0
2019-04-28,Ana Maria,Cartagena,Importados,Fertirrigación,Humus 15,39664.1888273948,65.0
2019-04-30,Camila,Medellín,Nacionales,Foliares,Creciplant,29285.0,44.0
2019-04-30,Camila,Cartagena,Nacionales,Coadyuvantes,Aquafull,43352.4281258741,47.0
2019-04-30,Camila,Medellín,Importados,Especiales,Solugybb,40483.6260941281,56.0
2019-04-30,Juliana,Bogotá,Nacionales,Coadyuvantes,Siliconex,38454.3228817849,32.0
2019-05-01,Juliana,Bogotá,Nacionales,Foliares,Molib-K,41932.6874754135,31.0
2019-05-01,Ana Maria,Cali,Nacionales,Edáficos,Zinc,41735.1583414363,23.0
2019-05-01,Juliana,Cartagena,Importados,Bioestimulantes,Cogollando,41340.1000734821,51.0
2019-05-01,Juliana,Medellín,Nacionales,Coadyuvantes,Trionex,37492.9115500055,57.0
2019-05-02,Ana Maria,Barranquilla,Importados,Bioestimulantes,Actiplant,34199.0,24.0
2019-05-02,Ana Maria,Barranquilla,Nacionales,Foliares,Creciplant,40975.9057327117,30.0
2019-05-02,Juliana,Bogotá,Importados,Fertirrigación,Frutales,40448.1325778666,63.0
2019-05-02,Camila,Cartagena,Importados,Bioestimulantes,Actiplant,38043.8326502386,89.0
2019-05-02,Ana Maria,Barranquilla,Nacionales,Foliares,Desarrollo,37951.2408686869,23.0
2019-05-03,Camila,Cartagena,Nacionales,Foliares,Rendimiento,43836.9917826618,39.0
2019-05-03,Juliana,Cali,Importados,Fertirrigación,Calcio,43150.2694028194,23.0
2019-05-03,Ana Maria,Bogotá,Nacionales,Foliares,Triplehoja,40262.949014763,56.0
2019-05-04,Juliana,Barranquilla,Importados,Especiales,Fruit Cover,54092.0,70.0
2019-05-04,Ana Maria,Barranquilla,Importados,Fertirrigación,Manganeso,43883.2876734377,67.0
2019-05-04,Juliana,Medellín,Importados,Fertirrigación,Hierro,39678.0775946276,75.0
2019-05-05,Juliana,Bogotá,Nacionales,Coadyuvantes,Siliconex,54732.0,79.0
2019-05-05,Juliana,Bogotá,Importados,Especiales,Fruit Cover,54092.0,61.0
2019-05-05,Camila,Cali,Nacionales,Edáficos,Menores,40662.6368717949,31.0
2019-05-05,Camila,Medellín,Importados,Fertirrigación,Hierro,36940.4472534132,37.0
2019-05-06,Camila,Bogotá,Nacionales,Coadyuvantes,Trionex,42082.3775222555,30.0
2019-05-06,Camila,Bogotá,Nacionales,Foliares,Rendimiento,40480.5397014097,78.0
2019-05-07,Ana Maria,Barranquilla,Nacionales,Edáficos,Zinc,43412.6127838828,68.0
2019-05-07,Camila,Medellín,Importados,Bioestimulantes,Zin Stress,40375.6023489843,56.0
2019-05-07,Juliana,Medellín,Importados,Especiales,Solugybb,38039.203061161,65.0
2019-05-08,Camila,Cartagena,Nacionales,Foliares,Rendimiento,52151.0,51.0
2019-05-08,Camila,Medellín,Nacionales,Foliares,Triplehoja,37619.4536514596,65.0
2019-05-09,Camila,Barranquilla,Nacionales,Coadyuvantes,Siliconex,54732.0,83.0
2019-05-09,Camila,Cali,Importados,Fertirrigación,Calcio,37275.0,23.0
2019-05-09,Camila,Medellín,Nacionales,Coadyuvantes,Aquafull,43650.265023199,73.0
2019-05-09,Juliana,Cartagena,Importados,Bioestimulantes,Zin Stress,43131.751046509,50.0
2019-05-09,Ana Maria,Cartagena,Importados,Fertirrigación,Manganeso,42651.816978799,67.0
2019-05-09,Ana Maria,Medellín,Importados,Fertirrigación,Calcio,41190.41002664,73.0
2019-05-10,Camila,Barranquilla,Importados,Bioestimulantes,Actiplant,39710.4847181707,80.0
2019-05-11,Camila,Medellín,Nacionales,Edáficos,Campofos,38139.5108245088,44.0
2019-05-13,Juliana,Barranquilla,Nacionales,Edáficos,Boro,40820.0429004329,87.0
2019-05-13,Juliana,Cartagena,Importados,Especiales,Fruit Cover,40804.6109368409,81.0
2019-05-13,Camila,Bogotá,Nacionales,Foliares,Molib-K,40366.3431708292,50.0
2019-05-13,Camila,Barranquilla,Importados,Fertirrigación,Hierro,39279.9329339549,57.0
2019-05-14,Camila,Bogotá,Nacionales,Edáficos,Boro,42394.0,51.0
2019-05-14,Camila,Barranquilla,Nacionales,Coadyuvantes,Trionex,43276.8115042735,27.0
2019-05-14,Camila,Cartagena,Importados,Fertirrigación,Humus 15,40341.652029082,33.0
2019-05-15,Ana Maria,Barranquilla,Nacionales,Edáficos,Zinc,30773.0,46.0
2019-05-15,Camila,Medellín,Importados,Fertirrigación,Frutales,46085.0,62.0
2019-05-15,Camila,Bogotá,Nacionales,Coadyuvantes,Trionex,41914.1691191031,61.0
2019-05-15,Juliana,Bogotá,Nacionales,Edáficos,Campofos,39441.9685516705,65.0
2019-05-16,Ana Maria,Medellín,Importados,Bioestimulantes,Aminogib,45039.0,49.0
2019-05-16,Juliana,Cartagena,Nacionales,Coadyuvantes,Siliconex,54732.0,57.0
2019-05-16,Juliana,Medellín,Nacionales,Coadyuvantes,Siliconex,54732.0,77.0
2019-05-16,Juliana,Cali,Importados,Fertirrigación,Manganeso,42826.1981673882,30.0
2019-05-16,Camila,Bogotá,Importados,Bioestimulantes,Cogollando,41843.1820865801,65.0
2019-05-16,Ana Maria,Cartagena,Nacionales,Edáficos,Boro,38474.3844344544,55.0
2019-05-17,Juliana,Barranquilla,Nacionales,Edáficos,Zinc,30773.0,48.0
2019-05-17,Juliana,Barranquilla,Nacionales,Foliares,Molib-K,43374.0328749029,88.0
2019-05-17,Camila,Cali,Importados,Fertirrigación,Manganeso,43009.8385341325,57.0
2019-05-17,Camila,Barranquilla,Nacionales,Coadyuvantes,Siliconex,40915.7210747031,75.0
2019-05-17,Camila,Cali,Nacionales,Edáficos,Campofos,40033.0127572428,59.0
2019-05-17,Camila,Cartagena,Nacionales,Edáficos,Boro,39130.2428871129,89.0
2019-05-18,Ana Maria,Cali,Nacionales,Coadyuvantes,Fluyex,33559.0,42.0
2019-05-18,Ana Maria,Bogotá,Importados,Especiales,Fruit Cover,43343.1689477189,90.0
2019-05-18,Camila,Medellín,Importados,Especiales,Fruit Cover,42150.2781620602,83.0
2019-05-18,Camila,Cartagena,Importados,Fertirrigación,Manganeso,40957.3873764014,73.0
2019-05-18,Camila,Barranquilla,Nacionales,Foliares,Triplehoja,39880.2363176823,77.0
2019-05-18,Camila,Cali,Nacionales,Edáficos,Menores,39154.93402886,43.0
2019-05-19,Camila,Bogotá,Importados,Bioestimulantes,Cogollando,42299.9682089022,38.0
2019-05-20,Juliana,Medellín,Importados,Fertirrigación,Humus 15,42230.5243727384,41.0
2019-05-20,Ana Maria,Medellín,Importados,Bioestimulantes,Actiplant,39019.1327492507,74.0
2019-05-21,Ana Maria,Cartagena,Nacionales,Edáficos,Campofos,40877.0,22.0
2019-05-21,Camila,Cali,Importados,Especiales,Fruit Cover,54092.0,27.0
2019-05-21,Camila,Barranquilla,Importados,Bioestimulantes,Cogollando,41255.2242737263,56.0
2019-05-21,Ana Maria,Cali,Importados,Especiales,Fruit Cover,40861.7092021312,49.0
2019-05-21,Ana Maria,Bogotá,Importados,Fertirrigación,Calcio,39991.3464555445,54.0
2019-05-21,Camila,Barranquilla,Importados,Fertirrigación,Humus 15,39074.6878181818,33.0
2019-05-21,Ana Maria,Medellín,Nacionales,Foliares,Fertiverdor,38877.1586842047,80.0
2019-05-22,Ana Maria,Cartagena,Nacionales,Foliares,Creciplant,29285.0,23.0
2019-05-22,Juliana,Bogotá,Nacionales,Foliares,Rendimiento,42381.7576159396,35.0
2019-05-22,Camila,Bogotá,Importados,Bioestimulantes,Cogollando,40849.3636312576,90.0
2019-05-22,Ana Maria,Cartagena,Nacionales,Foliares,Rendimiento,39429.622980797,21.0
2019-05-23,Ana Maria,Barranquilla,Importados,Fertirrigación,Hierro,58570.0,83.0
2019-05-23,Ana Maria,Barranquilla,Nacionales,Coadyuvantes,Siliconex,43631.7466668887,67.0
2019-05-23,Camila,Bogotá,Importados,Bioestimulantes,Aminogib,40682.6984244644,65.0
2019-05-24,Ana Maria,Cali,Importados,Fertirrigación,Frutales,38156.48598446,37.0
2019-05-25,Juliana,Bogotá,Nacionales,Coadyuvantes,Fluyex,33559.0,89.0
2019-05-25,Camila,Barranquilla,Nacionales,Foliares,Fertiverdor,43144.0966173826,88.0
2019-05-25,Juliana,Bogotá,Nacionales,Coadyuvantes,Siliconex,43083.911959374,39.0
2019-05-25,Juliana,Cali,Importados,Especiales,Fruit Cover,41532.9996183816,27.0
2019-05-25,Ana Maria,Medellín,Importados,Bioestimulantes,Zin Stress,40792.2653659674,45.0
2019-05-25,Ana Maria,Barranquilla,Nacionales,Foliares,Fertiverdor,38415.742972805,63.0
2019-05-26,Ana Maria,Cartagena,Nacionales,Coadyuvantes,Siliconex,54732.0,72.0
2019-05-26,Camila,Cali,Importados,Fertirrigación,Manganeso,42735.1495821956,76.0
2019-05-26,Ana Maria,Barranquilla,Importados,Fertirrigación,Frutales,39108.6381380841,42.0
2019-05-26,Camila,Cartagena,Nacionales,Foliares,Desarrollo,38053.0918283938,34.0
2019-05-27,Camila,Barranquilla,Nacionales,Edáficos,Campofos,42202.7468382728,47.0
2019-05-27,Camila,Cali,Nacionales,Edáficos,Zinc,40019.12399001,82.0
2019-05-27,Camila,Cartagena,Nacionales,Edáficos,Campofos,37432.7268919969,32.0
2019-05-28,Juliana,Cali,Nacionales,Edáficos,Zinc,43151.8125991786,49.0
2019-05-28,Ana Maria,Medellín,Nacionales,Coadyuvantes,Aquafull,41077.7566924187,60.0
2019-05-28,Ana Maria,Cartagena,Importados,Fertirrigación,Frutales,38738.271011877,25.0
2019-05-29,Camila,Medellín,Nacionales,Foliares,Triplehoja,63955.0,43.0
2019-05-29,Camila,Bogotá,Nacionales,Foliares,Desarrollo,37727.4773966034,32.0
2019-05-30,Ana Maria,Cartagena,Nacionales,Edáficos,Boro,42394.0,21.0
2019-05-30,Ana Maria,Cartagena,Importados,Bioestimulantes,Cogollando,37937.3521014541,20.0
2019-05-30,Juliana,Cali,Nacionales,Coadyuvantes,Trionex,37824.6987672328,22.0
2019-05-31,Camila,Barranquilla,Nacionales,Foliares,Creciplant,29285.0,57.0
2019-05-31,Juliana,Medellín,Importados,Bioestimulantes,Zin Stress,42600.8914989455,72.0
2019-05-31,Ana Maria,Barranquilla,Nacionales,Coadyuvantes,Trionex,37137.9763873904,46.0
2019-06-01,Ana Maria,Bogotá,Importados,Bioestimulantes,Aminogib,43182.6765263625,39.0
2019-06-01,Ana Maria,Bogotá,Nacionales,Foliares,Fertiverdor,42744.4087603508,54.0
2019-06-01,Camila,Cartagena,Importados,Fertirrigación,Frutales,37550.0098152958,61.0
2019-06-02,Camila,Medellín,Nacionales,Edáficos,Zinc,30773.0,71.0
2019-06-02,Camila,Bogotá,Nacionales,Edáficos,Boro,42136.3893948274,26.0
2019-06-02,Camila,Barranquilla,Importados,Bioestimulantes,Aminogib,40889.4867365967,30.0
2019-06-02,Juliana,Bogotá,Nacionales,Edáficos,Boro,40809.2405259185,21.0
2019-06-02,Camila,Barranquilla,Importados,Bioestimulantes,Actiplant,37185.8154745255,52.0
2019-06-03,Camila,Cali,Importados,Bioestimulantes,Actiplant,34199.0,37.0
2019-06-03,Juliana,Medellín,Nacionales,Foliares,Creciplant,29285.0,60.0
2019-06-03,Ana Maria,Bogotá,Nacionales,Foliares,Molib-K,26979.0,25.0
2019-06-03,Camila,Bogotá,Importados,Bioestimulantes,Cogollando,43386.3784457764,29.0
2019-06-04,Juliana,Cartagena,Importados,Especiales,Solugybb,39509.8691914752,73.0
2019-06-04,Camila,Bogotá,Importados,Especiales,Solugybb,38062.351006549,58.0
2019-06-05,Juliana,Barranquilla,Nacionales,Edáficos,Zinc,43940.3859387279,23.0
2019-06-05,Camila,Cali,Importados,Fertirrigación,Calcio,40625.6001591742,58.0
2019-06-06,Ana Maria,Barranquilla,Importados,Especiales,Solugybb,42672.0,57.0
2019-06-06,Ana Maria,Barranquilla,Nacionales,Foliares,Creciplant,42191.9444637585,43.0
2019-06-06,Camila,Cali,Nacionales,Coadyuvantes,Trionex,41955.8354208014,73.0
2019-06-06,Juliana,Barranquilla,Importados,Bioestimulantes,Zin Stress,41296.8905754246,45.0
2019-06-06,Camila,Cartagena,Nacionales,Edáficos,Campofos,38975.9232511932,31.0
2019-06-06,Ana Maria,Barranquilla,Importados,Fertirrigación,Calcio,37877.1674434454,89.0
2019-06-07,Ana Maria,Medellín,Importados,Bioestimulantes,Cogollando,42815.3957928738,34.0
2019-06-07,Camila,Cartagena,Nacionales,Edáficos,Boro,40249.0602475302,39.0
2019-06-07,Juliana,Barranquilla,Importados,Bioestimulantes,Zin Stress,40040.7287390387,42.0
2019-06-07,Camila,Medellín,Importados,Fertirrigación,Humus 15,39088.5765854146,43.0
2019-06-07,Camila,Medellín,Importados,Fertirrigación,Calcio,38576.2353941614,43.0
2019-06-07,Juliana,Bogotá,Importados,Bioestimulantes,Aminogib,37380.2582157842,65.0
2019-06-08,Juliana,Bogotá,Importados,Fertirrigación,Humus 15,42634.8418188478,81.0
2019-06-08,Juliana,Barranquilla,Importados,Bioestimulantes,Cogollando,41860.1572465312,84.0
2019-06-08,Juliana,Cartagena,Nacionales,Edáficos,Menores,41045.3495688756,88.0
2019-06-08,Ana Maria,Barranquilla,Nacionales,Coadyuvantes,Trionex,40224.3691057831,64.0
2019-06-08,Camila,Barranquilla,Nacionales,Coadyuvantes,Aquafull,39979.0008846709,82.0
2019-06-08,Juliana,Bogotá,Importados,Especiales,Fruit Cover,39505.2396023976,62.0
2019-06-09,Camila,Cali,Importados,Fertirrigación,Frutales,42929.5923234543,51.0
2019-06-09,Juliana,Barranquilla,Importados,Bioestimulantes,Zin Stress,39753.6942162282,69.0
2019-06-09,Camila,Medellín,Nacionales,Edáficos,Boro,37895.6857997558,50.0
2019-06-09,Juliana,Bogotá,Nacionales,Coadyuvantes,Siliconex,36911.1265225885,83.0
2019-06-10,Ana Maria,Medellín,Importados,Bioestimulantes,Cogollando,54073.0,47.0
2019-06-10,Ana Maria,Medellín,Nacionales,Edáficos,Campofos,43755.2023756244,44.0
2019-06-10,Camila,Barranquilla,Importados,Fertirrigación,Hierro,42329.2889397269,84.0
2019-06-10,Juliana,Barranquilla,Importados,Bioestimulantes,Zin Stress,39411.1046244866,24.0
2019-06-10,Ana Maria,Cali,Nacionales,Edáficos,Menores,38761.4189572649,28.0
2019-06-11,Ana Maria,Barranquilla,Importados,Fertirrigación,Humus 15,43060.764013986,24.0
2019-06-11,Juliana,Medellín,Nacionales,Foliares,Rendimiento,42835.4573455433,88.0
2019-06-11,Camila,Barranquilla,Importados,Fertirrigación,Manganeso,37340.1351104451,71.0
2019-06-12,Ana Maria,Bogotá,Nacionales,Foliares,Desarrollo,26057.0,30.0
2019-06-12,Camila,Cartagena,Nacionales,Foliares,Creciplant,42022.1928642469,76.0
2019-06-12,Ana Maria,Barranquilla,Nacionales,Foliares,Rendimiento,39969.7417065157,37.0
2019-06-13,Camila,Bogotá,Importados,Especiales,Solugybb,42672.0,76.0
2019-06-13,Camila,Bogotá,Importados,Bioestimulantes,Cogollando,40756.7718497058,88.0
2019-06-13,Camila,Cartagena,Nacionales,Edáficos,Campofos,37320.0735577755,47.0
2019-06-14,Camila,Cartagena,Nacionales,Coadyuvantes,Siliconex,54732.0,36.0
2019-06-14,Ana Maria,Cartagena,Nacionales,Edáficos,Menores,40847.8204348984,78.0
2019-06-14,Camila,Cartagena,Nacionales,Foliares,Molib-K,39181.1683669664,81.0
2019-06-15,Juliana,Barranquilla,Importados,Bioestimulantes,Zin Stress,41583.9250982351,67.0
2019-06-15,Camila,Cartagena,Nacionales,Coadyuvantes,Aquafull,40266.0354074814,25.0
2019-06-16,Camila,Bogotá,Nacionales,Edáficos,Campofos,40877.0,52.0
2019-06-16,Camila,Barranquilla,Importados,Fertirrigación,Hierro,43909.522011544,72.0
2019-06-16,Juliana,Barranquilla,Nacionales,Coadyuvantes,Fluyex,39355.5495555555,33.0
2019-06-16,Ana Maria,Barranquilla,Importados,Fertirrigación,Hierro,37687.3542912643,80.0
2019-06-17,Ana Maria,Cali,Nacionales,Coadyuvantes,Trionex,40766.031027861,86.0
2019-06-17,Camila,Barranquilla,Nacionales,Coadyuvantes,Siliconex,40051.5311135531,88.0
2019-06-17,Camila,Medellín,Nacionales,Edáficos,Zinc,39611.7201511821,30.0
2019-06-17,Ana Maria,Cali,Importados,Especiales,Fruit Cover,38695.0615138195,37.0
2019-06-17,Camila,Barranquilla,Nacionales,Foliares,Molib-K,37354.0238776779,76.0
2019-06-18,Juliana,Bogotá,Importados,Bioestimulantes,Cogollando,37495.9979427239,29.0
2019-06-19,Camila,Cali,Importados,Fertirrigación,Frutales,46085.0,26.0
2019-06-19,Juliana,Cali,Importados,Bioestimulantes,Zin Stress,40630.2297482517,40.0
2019-06-19,Ana Maria,Barranquilla,Importados,Especiales,Solugybb,40097.827004329,23.0
2019-06-20,Juliana,Bogotá,Nacionales,Coadyuvantes,Aquafull,40907.0,31.0
2019-06-20,Ana Maria,Cali,Nacionales,Coadyuvantes,Fluyex,42639.4714079254,38.0
2019-06-20,Ana Maria,Barranquilla,Importados,Fertirrigación,Calcio,37462.0476228216,43.0
2019-06-21,Juliana,Bogotá,Importados,Fertirrigación,Manganeso,50591.0,51.0
2019-06-21,Juliana,Medellín,Nacionales,Coadyuvantes,Fluyex,42369.412045066,78.0
2019-06-21,Juliana,Cali,Nacionales,Foliares,Desarrollo,41156.4597067377,82.0
2019-06-21,Ana Maria,Medellín,Nacionales,Foliares,Triplehoja,40523.7491994672,77.0
2019-06-21,Juliana,Medellín,Nacionales,Edáficos,Campofos,40066.9630771451,57.0
2019-06-21,Camila,Barranquilla,Importados,Fertirrigación,Hierro,37699.6998621379,39.0
2019-06-22,Ana Maria,Bogotá,Importados,Bioestimulantes,Cogollando,43901.806029748,38.0
2019-06-22,Camila,Barranquilla,Importados,Especiales,Fruit Cover,42727.4336003996,78.0
2019-06-22,Ana Maria,Barranquilla,Importados,Bioestimulantes,Aminogib,40307.7017091797,65.0
2019-06-22,Ana Maria,Cali,Nacionales,Edáficos,Menores,38195.0658934399,31.0
2019-06-22,Juliana,Cartagena,Nacionales,Foliares,Molib-K,37855.5626944167,60.0
2019-06-22,Camila,Barranquilla,Nacionales,Edáficos,Campofos,37826.241963592,36.0
2019-06-23,Camila,Cartagena,Nacionales,Foliares,Fertiverdor,40588.5634465534,55.0
2019-06-24,Ana Maria,Barranquilla,Importados,Especiales,Fruit Cover,54092.0,66.0
2019-06-24,Ana Maria,Cartagena,Importados,Especiales,Fruit Cover,42789.1614547674,39.0
2019-06-24,Camila,Medellín,Importados,Fertirrigación,Humus 15,41676.5168797869,36.0
2019-06-25,Camila,Cartagena,Nacionales,Foliares,Fertiverdor,43312.305020535,41.0
2019-06-26,Juliana,Cali,Importados,Bioestimulantes,Actiplant,34199.0,37.0
2019-06-26,Juliana,Cartagena,Nacionales,Edáficos,Boro,43759.831964702,31.0
2019-06-26,Ana Maria,Barranquilla,Importados,Bioestimulantes,Actiplant,42857.0620945721,29.0
2019-06-26,Camila,Cartagena,Nacionales,Coadyuvantes,Siliconex,42818.4821855922,33.0
2019-06-26,Camila,Medellín,Nacionales,Foliares,Fertiverdor,41727.4423596404,80.0
2019-06-27,Ana Maria,Cartagena,Importados,Especiales,Solugybb,42672.0,72.0
2019-06-27,Ana Maria,Medellín,Importados,Bioestimulantes,Cogollando,41272.1994336774,53.0
2019-06-27,Ana Maria,Bogotá,Importados,Especiales,Fruit Cover,40256.7762293262,37.0
2019-06-27,Ana Maria,Medellín,Importados,Fertirrigación,Humus 15,39008.3303747364,52.0
2019-06-28,Camila,Cartagena,Nacionales,Edáficos,Zinc,30773.0,63.0
2019-06-28,Ana Maria,Cartagena,Importados,Fertirrigación,Manganeso,43012.9249268509,30.0
2019-06-28,Ana Maria,Barranquilla,Nacionales,Foliares,Creciplant,42934.2219125319,64.0
2019-06-28,Camila,Medellín,Importados,Especiales,Solugybb,41477.4445494505,74.0
2019-06-28,Juliana,Cali,Importados,Fertirrigación,Calcio,40312.3312982573,37.0
2019-06-28,Camila,Medellín,Nacionales,Coadyuvantes,Fluyex,39056.1694618714,69.0
2019-06-29,Camila,Barranquilla,Nacionales,Foliares,Rendimiento,41238.2491137751,71.0
2019-06-29,Camila,Barranquilla,Importados,Bioestimulantes,Actiplant,40227.4554985015,67.0
2019-06-29,Camila,Cartagena,Nacionales,Foliares,Fertiverdor,39878.6931213231,25.0
2019-06-29,Ana Maria,Bogotá,Importados,Especiales,Fruit Cover,39366.3519300699,90.0
2019-06-29,Ana Maria,Barranquilla,Nacionales,Edáficos,Zinc,37384.8878048618,24.0
2019-06-30,Ana Maria,Medellín,Importados,Bioestimulantes,Cogollando,42610.1506771007,41.0
